TransactionID,Date,Region,BranchID,BranchName,BranchManager,ProductCategory,ProductID,Quantity,UnitPrice,UnitCost,GrossSales,COGS,GrossProfit,OperationalCost,NetProfit,PaymentMethod,DayOfWeek
T007158,2019-05-20,East,B001,East - Bhubaneswar,Arun D,Clothing,CLO-004,1,1482.89,726.32,1482.89,726.32,756.57,88.85,667.72,Card,Monday
T007159,2019-06-25,North,B007,North - Trichy,Sahana P,Toys,TOY-041,3,3626.72,2800.43,10880.16,8401.29,2478.87,1618.05,860.82,NetBanking,Tuesday
T007160,2019-10-08,East,B003,East - Siliguri,Sunita M,Health & Beauty,HEA-010,2,2187.84,1428.13,4375.68,2856.26,1519.42,221.22,1298.2,Wallet,Tuesday
T007161,2020-06-24,West,B011,West - Ahmedabad,Kumar S,Health & Beauty,HEA-006,1,4011.89,1843.18,4011.89,1843.18,2168.71,729.47,1439.24,Cash,Wednesday
T007162,2020-04-04,East,B002,East - Kolkata,Priya N,Electronics,ELE-050,1,16877.09,12345.2,16877.09,12345.2,4531.89,2625.31,1906.58,Card,Saturday
T007163,2019-01-28,East,B002,East - Kolkata,Priya N,Toys,TOY-050,1,877.98,639.64,877.98,639.64,238.34,68.44,169.9,Card,Monday
T007164,2020-01-30,East,B002,East - Kolkata,Priya N,Electronics,ELE-043,1,6891.08,4672.55,6891.08,4672.55,2218.53,208.75,2009.78,Card,Thursday
T007165,2020-06-14,West,B013,West - Pune,Bhavani L,Clothing,CLO-001,1,4944.08,3622.39,4944.08,3622.39,1321.69,163.31,1158.38,Card,Sunday
T007166,2020-07-27,West,B013,West - Pune,Bhavani L,Grocery,GRO-012,1,923.11,426.31,923.11,426.31,496.8,90.64,406.16,Card,Monday
T007167,2021-06-02,North,B007,North - Trichy,Sahana P,Clothing,CLO-050,3,3255.36,2237.3,9766.08,6711.9,3054.18,1043.08,2011.1,Card,Wednesday
T007168,2020-12-20,North,B007,North - Trichy,Sahana P,Grocery,GRO-038,2,486.87,349.79,973.74,699.58,274.16,152.09,122.07,NetBanking,Sunday
T007169,2020-12-18,South,B009,South - Mangalore,Nitin R,Grocery,GRO-015,3,1358.89,815.16,4076.67,2445.48,1631.19,468.24,1162.95,UPI,Friday
T007170,2020-12-24,South,B009,South - Mangalore,Nitin R,Electronics,ELE-023,1,11639.61,8211.21,11639.61,8211.21,3428.4,1524.16,1904.24,Cash,Thursday
T007171,2020-08-09,South,B009,South - Mangalore,Nitin R,Home & Kitchen,HOM-022,1,1923.75,1105.22,1923.75,1105.22,818.53,152.57,665.96,NetBanking,Sunday
T007172,2021-08-30,West,B012,West - Mumbai,Vikram J,Clothing,CLO-038,1,1684.33,921.05,1684.33,921.05,763.28,163.75,599.53,Cash,Monday
T007173,2021-11-18,East,B003,East - Siliguri,Sunita M,Grocery,GRO-032,1,1185.97,652.65,1185.97,652.65,533.32,197.3,336.02,Cash,Thursday
T007174,2020-10-05,East,B002,East - Kolkata,Priya N,Clothing,CLO-041,1,2325.9,1450.01,2325.9,1450.01,875.89,412.47,463.42,Wallet,Monday
T007175,2020-08-17,West,B013,West - Pune,Bhavani L,Grocery,GRO-042,1,3476.94,2193.66,3476.94,2193.66,1283.28,520.26,763.02,NetBanking,Monday
T007176,2019-05-09,South,B009,South - Mangalore,Nitin R,Grocery,GRO-029,1,3637.32,2710.5,3637.32,2710.5,926.82,630.6,296.22,Wallet,Thursday
T007177,2019-02-11,South,B010,South - Mysore,Meera S,Grocery,GRO-026,1,391.94,280.96,391.94,280.96,110.98,71.89,39.09,UPI,Monday
T007178,2019-05-21,East,B003,East - Siliguri,Sunita M,Grocery,GRO-039,1,1193.75,785.53,1193.75,785.53,408.22,251.12,157.1,Card,Tuesday
T007179,2019-04-19,South,B009,South - Mangalore,Nitin R,Health & Beauty,HEA-040,1,1169.91,870.45,1169.91,870.45,299.46,245.62,53.84,UPI,Friday
T007180,2020-11-10,North,B005,North - Coimbatore,Divya G,Home & Kitchen,HOM-014,1,270.24,135.92,270.24,135.92,134.32,57.4,76.92,Card,Tuesday
T007181,2019-06-29,West,B013,West - Pune,Bhavani L,Grocery,GRO-003,1,701.82,324.86,701.82,324.86,376.96,37.2,339.76,Card,Saturday
T007182,2020-02-23,North,B004,North - Chennai,Anil Rao,Home & Kitchen,HOM-003,5,1293.73,870.14,6468.65,4350.7,2117.95,642.04,1475.91,Card,Sunday
T007183,2021-01-15,East,B002,East - Kolkata,Priya N,Electronics,ELE-012,1,6472.95,3568.24,6472.95,3568.24,2904.71,609.61,2295.1,Card,Friday
T007184,2021-01-01,North,B006,North - Madurai,Karthik V,Grocery,GRO-010,1,4794.38,2594.64,4794.38,2594.64,2199.74,685.72,1514.02,Cash,Friday
T007185,2021-03-09,North,B004,North - Chennai,Anil Rao,Grocery,GRO-050,1,3570.91,2824.72,3570.91,2824.72,746.19,255.26,490.93,UPI,Tuesday
T007186,2021-12-12,South,B008,South - Bangalore,Ravi K,Electronics,ELE-042,1,24717.92,18774.09,24717.92,18774.09,5943.83,4262.31,1681.52,UPI,Sunday
T007187,2021-09-02,East,B003,East - Siliguri,Sunita M,Home & Kitchen,HOM-021,1,179.9,124.02,179.9,124.02,55.88,48.56,7.32,Card,Thursday
T007188,2020-05-27,East,B003,East - Siliguri,Sunita M,Grocery,GRO-013,1,3846.51,1985.13,3846.51,1985.13,1861.38,398.65,1462.73,Card,Wednesday
T007189,2021-01-10,East,B001,East - Bhubaneswar,Arun D,Health & Beauty,HEA-004,1,3458.26,2606.77,3458.26,2606.77,851.49,127.96,723.53,Card,Sunday
T007190,2019-01-12,North,B005,North - Coimbatore,Divya G,Grocery,GRO-048,3,1696.51,1109.99,5089.53,3329.97,1759.56,264.53,1495.03,NetBanking,Saturday
T007191,2021-12-13,East,B002,East - Kolkata,Priya N,Grocery,GRO-004,1,2813.77,1523.91,2813.77,1523.91,1289.86,95.29,1194.57,Card,Monday
T007192,2020-09-15,South,B009,South - Mangalore,Nitin R,Clothing,CLO-024,1,2158.68,1016.23,2158.68,1016.23,1142.45,320.86,821.59,UPI,Tuesday
T007193,2021-09-24,South,B008,South - Bangalore,Ravi K,Home & Kitchen,HOM-039,1,871.44,434.09,871.44,434.09,437.35,134.91,302.44,NetBanking,Friday
T007194,2019-10-15,East,B001,East - Bhubaneswar,Arun D,Clothing,CLO-002,2,4830.34,3576.85,9660.68,7153.7,2506.98,434.75,2072.23,Card,Tuesday
T007195,2019-09-22,South,B010,South - Mysore,Meera S,Grocery,GRO-042,4,4166.13,2952.25,16664.52,11809.0,4855.52,854.18,4001.34,Card,Sunday
T007196,2021-03-23,West,B013,West - Pune,Bhavani L,Health & Beauty,HEA-027,1,3812.19,1961.92,3812.19,1961.92,1850.27,218.67,1631.6,Card,Tuesday
T007197,2021-10-14,West,B012,West - Mumbai,Vikram J,Health & Beauty,HEA-039,1,879.82,512.11,879.82,512.11,367.71,131.54,236.17,UPI,Thursday
T007198,2019-11-11,East,B003,East - Siliguri,Sunita M,Home & Kitchen,HOM-024,1,3577.23,2172.7,3577.23,2172.7,1404.53,367.77,1036.76,UPI,Monday
T007199,2020-11-10,North,B005,North - Coimbatore,Divya G,Grocery,GRO-035,1,4916.65,3450.19,4916.65,3450.19,1466.46,407.93,1058.53,Card,Tuesday
T007200,2021-06-18,North,B005,North - Coimbatore,Divya G,Grocery,GRO-009,2,2259.09,1025.81,4518.18,2051.62,2466.56,779.08,1687.48,Cash,Friday
T007201,2021-11-21,West,B013,West - Pune,Bhavani L,Clothing,CLO-015,1,293.46,170.95,293.46,170.95,122.51,54.13,68.38,Card,Sunday
T007202,2020-06-22,East,B002,East - Kolkata,Priya N,Health & Beauty,HEA-049,1,4901.7,3356.67,4901.7,3356.67,1545.03,409.33,1135.7,NetBanking,Monday
T007203,2021-09-07,East,B002,East - Kolkata,Priya N,Clothing,CLO-006,1,3183.2,1997.75,3183.2,1997.75,1185.45,401.37,784.08,Cash,Tuesday
T007204,2019-04-29,West,B011,West - Ahmedabad,Kumar S,Clothing,CLO-044,1,3676.29,2450.58,3676.29,2450.58,1225.71,582.25,643.46,Card,Monday
T007205,2020-05-17,North,B007,North - Trichy,Sahana P,Health & Beauty,HEA-002,1,4861.96,3852.95,4861.96,3852.95,1009.01,803.21,205.8,Card,Sunday
T007206,2019-05-31,North,B005,North - Coimbatore,Divya G,Health & Beauty,HEA-018,2,1181.25,635.79,2362.5,1271.58,1090.92,322.75,768.17,Cash,Friday
T007207,2021-01-07,West,B012,West - Mumbai,Vikram J,Clothing,CLO-004,1,619.36,295.64,619.36,295.64,323.72,117.88,205.84,NetBanking,Thursday
T007208,2019-01-04,East,B003,East - Siliguri,Sunita M,Grocery,GRO-006,1,2210.36,1395.86,2210.36,1395.86,814.5,130.64,683.86,Card,Friday
T007209,2020-10-16,East,B001,East - Bhubaneswar,Arun D,Grocery,GRO-002,1,674.62,320.12,674.62,320.12,354.5,126.44,228.06,UPI,Friday
T007210,2021-09-04,West,B013,West - Pune,Bhavani L,Clothing,CLO-039,1,2674.37,1759.8,2674.37,1759.8,914.57,288.46,626.11,UPI,Saturday
T007211,2019-12-11,East,B003,East - Siliguri,Sunita M,Clothing,CLO-002,1,4418.92,3423.15,4418.92,3423.15,995.77,361.52,634.25,Wallet,Wednesday
T007212,2019-07-15,South,B010,South - Mysore,Meera S,Clothing,CLO-018,1,2614.16,1635.15,2614.16,1635.15,979.01,246.98,732.03,Card,Monday
T007213,2019-07-13,South,B009,South - Mangalore,Nitin R,Health & Beauty,HEA-004,1,3987.48,2367.46,3987.48,2367.46,1620.02,745.04,874.98,Cash,Saturday
T007214,2021-08-10,East,B002,East - Kolkata,Priya N,Clothing,CLO-018,1,2774.62,1302.59,2774.62,1302.59,1472.03,110.32,1361.71,Card,Tuesday
T007215,2019-05-11,North,B004,North - Chennai,Anil Rao,Grocery,GRO-006,4,4569.61,2325.98,18278.44,9303.92,8974.52,1728.25,7246.27,UPI,Saturday
T007216,2020-01-27,North,B006,North - Madurai,Karthik V,Clothing,CLO-027,1,1340.36,951.77,1340.36,951.77,388.59,104.83,283.76,Card,Monday
T007217,2021-06-07,South,B008,South - Bangalore,Ravi K,Grocery,GRO-028,1,1708.48,1092.55,1708.48,1092.55,615.93,285.09,330.84,Card,Monday
T007218,2020-06-30,West,B011,West - Ahmedabad,Kumar S,Clothing,CLO-033,1,4414.89,2812.02,4414.89,2812.02,1602.87,647.78,955.09,Card,Tuesday
T007219,2020-10-05,North,B007,North - Trichy,Sahana P,Grocery,GRO-024,3,994.23,677.4,2982.69,2032.2,950.49,174.55,775.94,Cash,Monday
T007220,2021-04-26,East,B001,East - Bhubaneswar,Arun D,Grocery,GRO-004,1,1303.85,995.75,1303.85,995.75,308.1,126.48,181.62,Cash,Monday
T007221,2020-09-15,North,B006,North - Madurai,Karthik V,Clothing,CLO-024,2,1840.48,1464.21,3680.96,2928.42,752.54,595.83,156.71,NetBanking,Tuesday
T007222,2021-04-07,East,B002,East - Kolkata,Priya N,Grocery,GRO-015,1,1670.39,884.01,1670.39,884.01,786.38,230.9,555.48,NetBanking,Wednesday
T007223,2019-07-22,East,B003,East - Siliguri,Sunita M,Toys,TOY-041,1,1650.44,1295.33,1650.44,1295.33,355.11,191.01,164.1,UPI,Monday
T007224,2019-05-06,East,B001,East - Bhubaneswar,Arun D,Grocery,GRO-032,1,1457.51,832.21,1457.51,832.21,625.3,146.97,478.33,NetBanking,Monday
T007225,2019-09-01,East,B001,East - Bhubaneswar,Arun D,Grocery,GRO-022,1,328.27,186.07,328.27,186.07,142.2,67.16,75.04,Card,Sunday
T007226,2020-07-27,South,B008,South - Bangalore,Ravi K,Clothing,CLO-038,1,3187.98,1515.53,3187.98,1515.53,1672.45,489.31,1183.14,Card,Monday
T007227,2021-02-16,North,B005,North - Coimbatore,Divya G,Toys,TOY-036,1,4597.2,3058.48,4597.2,3058.48,1538.72,611.36,927.36,Wallet,Tuesday
T007228,2019-12-05,East,B002,East - Kolkata,Priya N,Health & Beauty,HEA-044,1,1759.0,1031.65,1759.0,1031.65,727.35,137.93,589.42,Card,Thursday
T007229,2021-11-08,West,B011,West - Ahmedabad,Kumar S,Electronics,ELE-018,1,9445.29,6129.48,9445.29,6129.48,3315.81,1344.1,1971.71,UPI,Monday
T007230,2020-08-11,North,B007,North - Trichy,Sahana P,Clothing,CLO-013,1,786.17,400.2,786.17,400.2,385.97,113.85,272.12,Card,Tuesday
T007231,2019-05-20,West,B013,West - Pune,Bhavani L,Electronics,ELE-039,1,10614.36,5788.97,10614.36,5788.97,4825.39,454.12,4371.27,Cash,Monday
T007232,2019-08-12,East,B002,East - Kolkata,Priya N,Grocery,GRO-013,1,994.25,610.1,994.25,610.1,384.15,202.99,181.16,Card,Monday
T007233,2019-01-09,South,B010,South - Mysore,Meera S,Grocery,GRO-038,1,2408.09,1821.76,2408.09,1821.76,586.33,262.79,323.54,UPI,Wednesday
T007234,2021-11-19,West,B011,West - Ahmedabad,Kumar S,Toys,TOY-018,1,3071.68,2061.7,3071.68,2061.7,1009.98,399.49,610.49,Card,Friday
T007235,2021-05-06,North,B007,North - Trichy,Sahana P,Clothing,CLO-004,1,1730.03,948.16,1730.03,948.16,781.87,220.6,561.27,UPI,Thursday
T007236,2019-08-17,East,B001,East - Bhubaneswar,Arun D,Electronics,ELE-026,1,14992.37,7684.34,14992.37,7684.34,7308.03,2006.68,5301.35,Cash,Saturday
T007237,2019-06-29,North,B007,North - Trichy,Sahana P,Grocery,GRO-016,1,1491.76,1028.26,1491.76,1028.26,463.5,245.81,217.69,Card,Saturday
T007238,2019-01-21,South,B009,South - Mangalore,Nitin R,Grocery,GRO-021,1,3930.85,2780.86,3930.85,2780.86,1149.99,475.86,674.13,Card,Monday
T007239,2019-05-22,South,B008,South - Bangalore,Ravi K,Grocery,GRO-017,2,2406.73,1337.44,4813.46,2674.88,2138.58,874.44,1264.14,Card,Wednesday
T007240,2021-02-08,West,B011,West - Ahmedabad,Kumar S,Home & Kitchen,HOM-022,1,4532.33,3477.32,4532.33,3477.32,1055.01,261.96,793.05,Card,Monday
T007241,2021-11-08,North,B007,North - Trichy,Sahana P,Health & Beauty,HEA-009,1,3023.38,2057.52,3023.38,2057.52,965.86,423.02,542.84,Card,Monday
T007242,2020-02-11,North,B005,North - Coimbatore,Divya G,Clothing,CLO-044,1,2441.03,1179.31,2441.03,1179.31,1261.72,391.05,870.67,Card,Tuesday
T007243,2019-09-10,South,B010,South - Mysore,Meera S,Health & Beauty,HEA-016,1,4098.48,2769.04,4098.48,2769.04,1329.44,676.34,653.1,Wallet,Tuesday
T007244,2021-08-03,East,B002,East - Kolkata,Priya N,Clothing,CLO-019,1,4709.69,2472.39,4709.69,2472.39,2237.3,788.1,1449.2,NetBanking,Tuesday
T007245,2021-06-15,West,B012,West - Mumbai,Vikram J,Electronics,ELE-019,1,5120.52,3684.52,5120.52,3684.52,1436.0,480.04,955.96,Card,Tuesday
T007246,2021-08-30,East,B003,East - Siliguri,Sunita M,Grocery,GRO-024,1,4211.16,2191.93,4211.16,2191.93,2019.23,572.55,1446.68,NetBanking,Monday
T007247,2019-04-01,North,B007,North - Trichy,Sahana P,Grocery,GRO-025,1,85.9,58.37,85.9,58.37,27.53,58.72,-31.19,NetBanking,Monday
T007248,2020-10-19,West,B013,West - Pune,Bhavani L,Grocery,GRO-008,1,2535.97,1902.25,2535.97,1902.25,633.72,377.56,256.16,Card,Monday
T007249,2021-10-11,West,B013,West - Pune,Bhavani L,Electronics,ELE-009,1,17012.14,13216.64,17012.14,13216.64,3795.5,2415.16,1380.34,NetBanking,Monday
T007250,2021-09-03,North,B006,North - Madurai,Karthik V,Grocery,GRO-030,2,2612.87,1450.5,5225.74,2901.0,2324.74,483.8,1840.94,Cash,Friday
T007251,2021-11-19,West,B011,West - Ahmedabad,Kumar S,Home & Kitchen,HOM-014,1,2703.78,1452.21,2703.78,1452.21,1251.57,103.98,1147.59,Card,Friday
T007252,2020-08-20,North,B006,North - Madurai,Karthik V,Toys,TOY-013,1,4330.35,2890.66,4330.35,2890.66,1439.69,414.69,1025.0,Card,Thursday
T007253,2021-08-13,East,B003,East - Siliguri,Sunita M,Grocery,GRO-006,1,4207.93,3228.56,4207.93,3228.56,979.37,158.5,820.87,Card,Friday
T007254,2020-03-12,North,B006,North - Madurai,Karthik V,Grocery,GRO-002,2,4508.98,2112.03,9017.96,4224.06,4793.9,387.39,4406.51,NetBanking,Thursday
T007255,2021-07-13,East,B003,East - Siliguri,Sunita M,Clothing,CLO-011,2,237.45,172.17,474.9,344.34,130.56,56.1,74.46,Cash,Tuesday
T007256,2019-02-11,West,B012,West - Mumbai,Vikram J,Grocery,GRO-007,1,4485.5,2351.73,4485.5,2351.73,2133.77,720.61,1413.16,Card,Monday
T007257,2020-03-12,West,B011,West - Ahmedabad,Kumar S,Home & Kitchen,HOM-035,1,3154.52,2377.38,3154.52,2377.38,777.14,238.69,538.45,Card,Thursday
T007258,2019-08-10,South,B010,South - Mysore,Meera S,Grocery,GRO-047,1,528.22,280.1,528.22,280.1,248.12,52.92,195.2,Cash,Saturday
T007259,2019-06-09,East,B003,East - Siliguri,Sunita M,Grocery,GRO-009,1,2666.75,1508.19,2666.75,1508.19,1158.56,412.96,745.6,Card,Sunday
T007260,2021-06-23,East,B003,East - Siliguri,Sunita M,Toys,TOY-035,1,1223.55,776.59,1223.55,776.59,446.96,186.29,260.67,Card,Wednesday
T007261,2020-03-13,North,B004,North - Chennai,Anil Rao,Toys,TOY-038,1,2169.86,1361.15,2169.86,1361.15,808.71,376.75,431.96,UPI,Friday
T007262,2021-10-08,North,B007,North - Trichy,Sahana P,Grocery,GRO-011,1,4872.42,3090.86,4872.42,3090.86,1781.56,369.86,1411.7,Card,Friday
T007263,2019-11-07,West,B013,West - Pune,Bhavani L,Electronics,ELE-002,5,10183.78,5123.94,50918.9,25619.7,25299.2,5553.33,19745.87,UPI,Thursday
T007264,2020-08-08,North,B006,North - Madurai,Karthik V,Health & Beauty,HEA-027,1,3819.4,2966.62,3819.4,2966.62,852.78,556.06,296.72,Wallet,Saturday
T007265,2021-06-26,East,B003,East - Siliguri,Sunita M,Grocery,GRO-050,1,1087.94,577.61,1087.94,577.61,510.33,84.2,426.13,Cash,Saturday
T007266,2021-08-28,West,B013,West - Pune,Bhavani L,Clothing,CLO-025,1,1066.44,625.84,1066.44,625.84,440.6,68.49,372.11,Cash,Saturday
T007267,2019-01-07,North,B006,North - Madurai,Karthik V,Home & Kitchen,HOM-044,1,2681.1,1251.56,2681.1,1251.56,1429.54,493.42,936.12,Cash,Monday
T007268,2019-11-13,North,B004,North - Chennai,Anil Rao,Grocery,GRO-040,1,1799.57,1430.35,1799.57,1430.35,369.22,238.71,130.51,Card,Wednesday
T007269,2019-10-25,East,B002,East - Kolkata,Priya N,Home & Kitchen,HOM-044,1,4277.12,3306.09,4277.12,3306.09,971.03,609.67,361.36,Card,Friday
T007270,2019-04-18,East,B001,East - Bhubaneswar,Arun D,Health & Beauty,HEA-028,1,4923.87,3613.89,4923.87,3613.89,1309.98,117.11,1192.87,Card,Thursday
T007271,2019-12-07,North,B004,North - Chennai,Anil Rao,Clothing,CLO-042,1,4342.28,2381.65,4342.28,2381.65,1960.63,540.86,1419.77,Cash,Saturday
T007272,2019-02-02,South,B009,South - Mangalore,Nitin R,Clothing,CLO-029,1,4974.35,2474.93,4974.35,2474.93,2499.42,760.32,1739.1,Card,Saturday
T007273,2019-12-22,South,B009,South - Mangalore,Nitin R,Clothing,CLO-019,1,2336.37,1410.4,2336.37,1410.4,925.97,174.89,751.08,NetBanking,Sunday
T007274,2020-12-19,South,B009,South - Mangalore,Nitin R,Grocery,GRO-008,1,302.7,152.39,302.7,152.39,150.31,67.85,82.46,Card,Saturday
T007275,2019-11-04,South,B008,South - Bangalore,Ravi K,Electronics,ELE-009,2,8037.69,4060.82,16075.38,8121.64,7953.74,2258.85,5694.89,Card,Monday
T007276,2021-10-31,North,B007,North - Trichy,Sahana P,Health & Beauty,HEA-005,1,1011.2,520.61,1011.2,520.61,490.59,214.11,276.48,Card,Sunday
T007277,2021-06-13,South,B010,South - Mysore,Meera S,Electronics,ELE-015,1,9428.95,6179.86,9428.95,6179.86,3249.09,1344.62,1904.47,Card,Sunday
T007278,2020-09-29,West,B013,West - Pune,Bhavani L,Health & Beauty,HEA-035,1,3332.84,2583.17,3332.84,2583.17,749.67,115.19,634.48,Card,Tuesday
T007279,2019-11-11,South,B010,South - Mysore,Meera S,Electronics,ELE-005,1,15337.39,12226.44,15337.39,12226.44,3110.95,663.48,2447.47,Card,Monday
T007280,2019-06-16,East,B003,East - Siliguri,Sunita M,Grocery,GRO-009,1,2317.3,1302.31,2317.3,1302.31,1014.99,379.86,635.13,Card,Sunday
T007281,2021-06-09,North,B006,North - Madurai,Karthik V,Clothing,CLO-027,1,2714.62,1810.94,2714.62,1810.94,903.68,305.5,598.18,NetBanking,Wednesday
T007282,2020-06-04,East,B003,East - Siliguri,Sunita M,Grocery,GRO-044,1,3042.85,1904.33,3042.85,1904.33,1138.52,547.51,591.01,Cash,Thursday
T007283,2019-11-28,North,B004,North - Chennai,Anil Rao,Clothing,CLO-018,1,3404.96,2512.58,3404.96,2512.58,892.38,297.66,594.72,Card,Thursday
T007284,2021-11-27,West,B013,West - Pune,Bhavani L,Home & Kitchen,HOM-032,1,719.8,525.02,719.8,525.02,194.78,150.69,44.09,Card,Saturday
T007285,2019-12-12,South,B010,South - Mysore,Meera S,Grocery,GRO-033,1,4610.17,2520.38,4610.17,2520.38,2089.79,430.41,1659.38,Cash,Thursday
T007286,2019-07-19,West,B013,West - Pune,Bhavani L,Grocery,GRO-018,1,1449.21,759.25,1449.21,759.25,689.96,49.34,640.62,Cash,Friday
T007287,2020-02-01,West,B011,West - Ahmedabad,Kumar S,Grocery,GRO-033,1,1695.44,777.01,1695.44,777.01,918.43,129.48,788.95,Card,Saturday
T007288,2021-07-24,South,B009,South - Mangalore,Nitin R,Grocery,GRO-007,1,2322.48,1742.44,2322.48,1742.44,580.04,261.62,318.42,Card,Saturday
T007289,2021-08-06,North,B006,North - Madurai,Karthik V,Health & Beauty,HEA-012,1,4400.82,2280.71,4400.82,2280.71,2120.11,164.12,1955.99,Card,Friday
T007290,2019-02-28,North,B007,North - Trichy,Sahana P,Toys,TOY-045,2,4250.45,2562.17,8500.9,5124.34,3376.56,1145.38,2231.18,Cash,Thursday
T007291,2019-01-03,South,B010,South - Mysore,Meera S,Clothing,CLO-025,4,2438.22,1217.09,9752.88,4868.36,4884.52,244.61,4639.91,UPI,Thursday
T007292,2020-07-27,North,B006,North - Madurai,Karthik V,Clothing,CLO-042,2,2658.4,2018.2,5316.8,4036.4,1280.4,564.97,715.43,UPI,Monday
T007293,2021-08-19,West,B011,West - Ahmedabad,Kumar S,Toys,TOY-049,1,331.96,150.64,331.96,150.64,181.32,50.3,131.02,Cash,Thursday
T007294,2020-07-17,South,B009,South - Mangalore,Nitin R,Grocery,GRO-017,2,3578.45,2675.86,7156.9,5351.72,1805.18,309.96,1495.22,Wallet,Friday
T007295,2020-11-14,West,B013,West - Pune,Bhavani L,Toys,TOY-005,1,1831.73,919.87,1831.73,919.87,911.86,279.67,632.19,Card,Saturday
T007296,2019-02-25,West,B013,West - Pune,Bhavani L,Grocery,GRO-003,1,2359.18,1510.33,2359.18,1510.33,848.85,192.56,656.29,Card,Monday
T007297,2020-12-06,East,B003,East - Siliguri,Sunita M,Grocery,GRO-025,1,4008.12,2372.25,4008.12,2372.25,1635.87,664.84,971.03,UPI,Sunday
T007298,2020-02-22,South,B009,South - Mangalore,Nitin R,Health & Beauty,HEA-029,5,2439.73,1768.05,12198.65,8840.25,3358.4,695.33,2663.07,Card,Saturday
T007299,2019-11-10,North,B006,North - Madurai,Karthik V,Toys,TOY-030,1,936.25,671.58,936.25,671.58,264.67,178.51,86.16,Card,Sunday
T007300,2019-10-19,North,B004,North - Chennai,Anil Rao,Electronics,ELE-018,3,10332.86,6829.3,30998.58,20487.9,10510.68,1148.89,9361.79,UPI,Saturday
T007301,2020-07-26,South,B008,South - Bangalore,Ravi K,Electronics,ELE-014,1,9328.42,7143.96,9328.42,7143.96,2184.46,251.45,1933.01,NetBanking,Sunday
T007302,2019-10-24,North,B007,North - Trichy,Sahana P,Grocery,GRO-046,1,217.79,172.49,217.79,172.49,45.3,77.35,-32.05,Card,Thursday
T007303,2021-08-09,North,B004,North - Chennai,Anil Rao,Clothing,CLO-014,1,670.4,493.8,670.4,493.8,176.6,91.39,85.21,Card,Monday
T007304,2020-01-26,South,B008,South - Bangalore,Ravi K,Electronics,ELE-034,1,10635.48,6053.72,10635.48,6053.72,4581.76,1657.31,2924.45,Card,Sunday
T007305,2019-08-12,East,B001,East - Bhubaneswar,Arun D,Grocery,GRO-029,1,4444.76,2197.84,4444.76,2197.84,2246.92,515.01,1731.91,Card,Monday
T007306,2020-03-23,East,B001,East - Bhubaneswar,Arun D,Grocery,GRO-050,2,2081.72,1364.5,4163.44,2729.0,1434.44,722.18,712.26,UPI,Monday
T007307,2021-04-06,South,B008,South - Bangalore,Ravi K,Home & Kitchen,HOM-025,1,2217.98,1100.34,2217.98,1100.34,1117.64,417.34,700.3,Card,Tuesday
T007308,2020-09-06,North,B005,North - Coimbatore,Divya G,Clothing,CLO-011,1,1946.26,1259.74,1946.26,1259.74,686.52,183.69,502.83,Card,Sunday
T007309,2021-06-05,North,B007,North - Trichy,Sahana P,Home & Kitchen,HOM-028,2,905.98,618.29,1811.96,1236.58,575.38,47.65,527.73,NetBanking,Saturday
T007310,2020-07-16,South,B010,South - Mysore,Meera S,Health & Beauty,HEA-045,1,4486.17,2230.86,4486.17,2230.86,2255.31,122.77,2132.54,Wallet,Thursday
T007311,2020-09-07,West,B012,West - Mumbai,Vikram J,Clothing,CLO-003,1,1207.89,844.71,1207.89,844.71,363.18,97.82,265.36,Cash,Monday
T007312,2020-05-13,East,B003,East - Siliguri,Sunita M,Clothing,CLO-028,1,4810.88,3044.58,4810.88,3044.58,1766.3,761.22,1005.08,Card,Wednesday
T007313,2021-09-16,East,B001,East - Bhubaneswar,Arun D,Grocery,GRO-007,1,3952.33,2216.7,3952.33,2216.7,1735.63,354.79,1380.84,NetBanking,Thursday
T007314,2020-12-06,West,B012,West - Mumbai,Vikram J,Health & Beauty,HEA-015,1,1336.86,1019.42,1336.86,1019.42,317.44,171.57,145.87,Cash,Sunday
